id;Title;Content;Date;Post Type;Langues;Thématiques;Utilisateurs;Écoles;Status
2838;How do I modify an assignment repository in Vinci Learning?;"The<strong> ""Modify submitted work""</strong> feature in DVL allows students to submit a new version of their work. Simply click on <strong>""Edit submision""</strong> next to the original submission, load the new version and click on ""Save changes"".

The teacher also has this feature and can modify a student's submitted work when viewing the submitted work by clicking on <strong>""View all submissions""</strong> then next to the work to be modified click on <strong>""Edit"" &gt; ""Edit submission"".</strong>

&nbsp;

<img class=""wp-image-2791 aligncenter"" src=""https://help.devinci.fr/kb/wp-content/uploads/2023/12/consulter-tous-devoirs_ENG.png"" alt="""" width=""178"" height=""83"" />

&nbsp;

<img class="" wp-image-2792 aligncenter"" src=""https://help.devinci.fr/kb/wp-content/uploads/2023/12/modifiertravail_ENG.png"" alt="""" width=""198"" height=""119"" />

&nbsp;";2023-12-06;question;English;De Vinci Learning>Assignments;faculty-en|staff-en|student-en;EMLV|ESILV;publish
2839;Peut-on insérer un fichier en glisser-déposer (drag 'n drop) dans De Vinci Learning ?;"<div id=""yui_3_17_2_1_1701865683298_117"" class=""card-body"">Oui, une zone de dépôt manuelle de fichiers est prévue par DVL. Vous pouvez consulter l'information sur comment ajouter des documents sur <strong><a href=""https://learning.devinci.fr/mod/page/view.php?id=3463"" target=""_blank"" rel=""noopener"">ajouter un fichier</a> </strong>ou consulter une<strong> <a href=""https://www.loom.com/share/01020fdaff6646bea60bd8a817d8fb93?sid=dbf114c8-ecac-44f9-aa64-cf6acdfe0efd"" target=""_blank"" rel=""noopener"">vidéo de démonstration</a>.</strong></div>";2023-12-06;question;Français;De Vinci Learning>Ressources;faculty|staff|student;EMLV|ESILV|EXECUTIVE|IIM;publish
2840;Can I drag and drop a file into De Vinci Learning?;"Yes, DVL provides a manual file deposit area. You can view information on how to <a href=""https://learning.devinci.fr/mod/page/view.php?id=34936"" target=""_blank"" rel=""noopener"">add documents</a> at add a file or view a <a href=""https://www.loom.com/share/01020fdaff6646bea60bd8a817d8fb93?sid=dbf114c8-ecac-44f9-aa64-cf6acdfe0efd"" target=""_blank"" rel=""noopener"">demonstration video.</a>";2023-12-06;question;English;De Vinci Learning>Resources;faculty-en|staff-en|student-en;EMLV|ESILV;publish
2843;Quels types de fichiers puis-je déposer dans De Vinci Learning ?;"DVL permet de déposer une grande variété de types de fichiers. Seulement les fichiers PDF et vidéo peuvent être visibles de manière intégrée dans DVL. Les autres fichiers, PPT, Word, Excel, s'ouvriront dans une autre fenêtre ou pourront être téléchargés.

Pour ajouter, par exemple une image, dans la zone de traitement de texte, cliquez sur l'icône image et suivez les étapes pour ajouter une image de notre cours <a href=""https://learning.devinci.fr/course/view.php?id=291"" target=""_blank"" rel=""noopener""><strong>Créer un cours dans DVL</strong>.</a>";2023-12-06;question;Français;De Vinci Learning>Ressources;faculty|staff|student;EMLV|ESILV|EXECUTIVE|IIM;publish
2845;What types of files can I upload to De Vinci Learning?;"DVL supports a wide variety of file types. Only PDF and video files can be viewed in DVL. Other files, such as PPT, Word and Excel, will open in another window or can be downloaded.

To add an image, for example, in the word processing area, click on the image icon and follow the steps to add an image from our course<a href=""https://learning.devinci.fr/course/view.php?id=395"" target=""_blank"" rel=""noopener""> Creating a course in DVL</a>.";2023-12-06;question;English;De Vinci Learning>Resources;faculty-en|staff-en|student-en;EMLV|ESILV;publish
2859;Je n'arrive pas à retrouver mon cours ?;"Il est très probable qu'un cours n'apparaisse pas dans le bloc de recherche sur votre tableau de bord.

Essayez tout d'abord de cliquer sur le bouton ""réinitialiser"" afin de retirer les filtres qui pourraient entrer en conflit avec votre recherche.

<img class=""wp-image-2873 aligncenter"" src=""https://help.devinci.fr/kb/wp-content/uploads/2023/12/reset.png"" alt="""" width=""818"" height=""83"" />

Si malgré tout le cours n'apparait pas, nous vous invitions à nous contacter pour que nous vérifions s'il ne s'agit pas d'un problème d'inscription / synchronisation avec notre système d'information.";2023-12-07;question;Français;De Vinci Learning;faculty|staff|student;EMLV|ESILV|EXECUTIVE|IIM;publish
2860;I can't find my course?;"<div class=""ewa-rteLine"">

It is very likely that a course does not appear in the search block on your dashboard.

First try clicking on the ""reset"" button to remove any filters that may conflict with your search.

<img class=""wp-image-2875 aligncenter"" src=""https://help.devinci.fr/kb/wp-content/uploads/2023/12/reset_ENG.png"" alt="""" width=""1013"" height=""83"" />

If the course still doesn't appear, we invite you to contact us so that we can check whether there is a problem with registration / synchronization with our information system.

</div>";2023-12-07;question;English;De Vinci Learning;faculty-en|staff-en|student-en;EMLV|ESILV;publish
3199;En cycle master, un CDI peut-il valider un stage?;Non, en cycle master, les CDI ne sont pas autorisés.;2025-01-29;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3221;As a Postgraduate student, is it possible to be hired on a permanent contract?;Permanent contracts are not allowed.;2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3223;En cycle master, est-il possible d'obtenir plusieurs conventions de stage au cours de la même année scolaire?;Non, a l’exception des césures, une seule convention de stage peut être délivrée par année scolaire.;2025-03-12;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3225;As a Postgraduate student, is it possible to work as an intern several times within the same academic year?;Only one contract can be signed per academic year, unless you are enrolled in a gap year.;2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3227;Quelle est la durée minimum requise d'un stage validant l'expérience international?;Afin que le stage valide l'international il doit durer 17 semaines.;2025-03-12;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3229;What is the minimum requirement to fulfil a semester abroad as an intern?;A semester abroad must last 17 weeks.;2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3231;En cycle master, comment le stage est-il évalué?;"Pour que le stage soit validé, trois notes sont nécessaires:
•soutenance
•rapport de stage
•évalaution entreprise
Si une des trois notes est inférieure à 6 ou si la moyenne des trois est inférieure à 10, le stage est invalidé.
Dans ce cas, vous devrez rélaisé un nouveau satge en semestre supplémentaire (S11).";2025-03-12;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3233;As a Postgraduate student, how am I being assessed during my internship?;"As a trainee, you will be assessed three times:
- by your mentor in the workplace through an evaluation form
- by your school tutor regarding your writing and academic skills displayed in your dissertation
- by your school tutor regarding your speaking skills showcased during a dissertation defense
If one of these three items is worth less than 6/20, or if the overall grade is worth less than 10/20, then the internship semester will be ""failed"". In this case, the student will have to work as an intern during an additional semester (S11).";2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3235;Comment sont répartis les crédits pour le stage d'année 5?;Désormais, en A5, il y a une partie approfondissement scientifique qui compte pour 8 ects. Le sujet est à définir en début du stage en accord avec le tuteur école et les livrables sont contenus dans le rapport.;2025-03-12;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3237;How many ECTS is Year 5 worth?;From now on, Year 5 students must write a dissertation chapter displaying a state of the art worth 8 ECTS. The topic must be discussed at the beginning of the internship with your academic tutor, and the results must be included in the dissertation.;2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3239;Est-il possible d'effectuer les deux stages de master en structure de recherche?;Oui, mais attention, si vos deux stages de master sont effectués en structure de recherche, vous devez effectuer 14 semaines supplémentaires en entreprise à la fin de votre cursus (sauf si vous avez déjà effectué 14 semaines pour votre stage A2/A3),;2025-03-12;question;Français;Scolarité|Stages;faculty|staff|student;ESILV;publish
3241;Is it possible to work as a  intern in a  research department twice during my academic journey?;"If two of your Postgraduate internships are tied to a research department, then you must work an additional 14 weeks in a business environment at the end of your last academic year.
If you have already worked for 14 weeks as a trainee in a busines environment during your undergraduate years, then this will not be necessary.";2025-03-12;question;English;Academic Office|Internship;faculty-en|staff-en|student-en;ESILV;publish
3258;Si je dois participer à un évènement entreprise sur un jour école, quelle est la procédure?;;1970-01-01;question;Français;;;;draft
3260;Quelles sont les conditions pour effectuer une mobilité internationale?;"•La mobilité internationale doit s'effectuer dans un pays sécurisé (couleur vert et jaune clair dans France diplomatie)
•Elle doit être réalisée dans une période entreprise
•Les missions doivent être en lien avec votre formation
•La convention doit être signée par tous les partis avant votre départ
•L'ensemble des conventions est disponible sur la plateforme dans la partie dédiée aux documents.
•La durée peut être de 9 semaines minimum cumulables";2025-04-11;question;Français;Alternance;staff|student;ESILV;publish
3262;What are the conditions for participating in an international mobility program?;"The international mobility must take place in a secure country (indicated as green or light yellow on France Diplomatie).
• It must be carried out during a company period.
• The tasks must be related to your course of study.
• The agreement must be signed by all parties before your departure.
• All agreements are available on the platform in the section dedicated to documents.
• The minimum duration of the mobility is 9 weeks, and the weeks can be accumulated.";2025-04-11;question;English;Academic Office|Work-study;staff-en|student-en;ESILV;publish
3266;Que dois-je faire en cas d'oubli d'émargement?;Seul un mail de votre enseignant attestant votre présence pourra justifier votre absence. Dans ce cas, vous devrez le déposer sur la plateforme dans l'espace dédié aux absence.;2025-04-11;question;Français;Alternance;staff|student;ESILV;publish
3268;What should I do in case of forgetting to sign the attendance sheet?;Only an email from your teacher confirming your presence will justify your absence. In this case, you must upload the email to the platform in the section dedicated to absences;2025-04-11;question;English;Academic Office|Work-study;student-en;ESILV;publish
3272;"My learning log is not complete; what should I do?";"You are responsible for monitoring and ensuring the completion of your learning log. Do not hesitate to follow up with your tutors for this matter.
You must ensure that your apprenticeship supervisor has access to the portal (an email was sent to them at the beginning of the year).
You need to coordinate the exchanges between your school tutor and your apprenticeship supervisor.
It is essential that each step is signed by all parties (blue check).
In case of issues, contact alternance-esilv@devinci.fr.
Reminder: ECTS credits are assigned to your learning log, which is required for obtaining your diploma.";2025-04-11;question;English;Work-study;student-en;ESILV;publish
